set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link
330,6,5.88,3.875,0.475,-0.452,97.3,0.010399421,0.002595943,0.000398378,0.001458374,0.0088466,0.001504,0.00211587,0.00211587,0.00182107,0.00131759,0.000625148,0.000625148,-2.00116,0.71934,1.60852,36.86821,1.75944,0.99764,0,0,0.001796807,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,7,5.88,3.885,0.476,-0.452,112.3,0.00632669,0.001320719,0.001271829,0.001338418,0.00531246,0.00112939,0.000684673,0.000684673,0.00197636,0.00104199,0.000840012,0.000840012,-1.99829,0.71977,1.60852,36.76663,1.75732,0.99615,0,0,0.001782534,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,8,5.88,3.885,0.476,-0.452,247.7,0.007475132,0.001633439,-0.001047139,0.001256897,0.00735847,0.0014541,0.000744121,0.000744121,-0.000910327,0.00122281,0.000290734,0.000290734,-1.99829,0.71977,1.60852,36.76663,1.75732,0.99615,0,0,0.001782534,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,9,5.88,3.875,0.475,-0.452,262.7,0.008493368,0.001029637,-0.000369112,0.000776474,0.00742978,0.000889582,0.000518455,0.000518455,0.000648051,0.000758068,0.000168061,0.000168061,-2.00116,0.71934,1.60852,36.86821,1.75944,0.99764,0,0,0.001796807,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,10,5.88,3.864,0.473,-0.453,277.7,0.00508381,0.000833185,-0.001063205,0.000635102,0.00698617,0.00069836,0.000454412,0.000454412,-0.000927653,0.000601286,0.000204473,0.000204473,-2.00608,0.71694,1.60683,36.98972,1.76147,0.99993,0,0,0.001810151,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,11,5.88,3.851,0.471,-0.453,292.8,0.009823074,0.001084695,-0.002998801,0.000731396,0.00931486,0.000791241,0.000741957,0.000741957,-0.00311017,0.000666803,0.000300522,0.000300522,-2.01184,0.71605,1.60683,37.19544,1.76573,1.0029,0,0,0.001829018,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,12,5.88,3.838,0.468,-0.454,307.8,0.015292865,0.001444862,-0.002020508,0.000857078,0.0135125,0.000968456,0.00107225,0.00107225,-0.00239537,0.000781699,0.000351467,0.000351467,-2.01967,0.71318,1.60514,37.42358,1.76988,1.00666,0,0,0.001845417,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,13,5.88,3.824,0.466,-0.455,322.8,0.017699716,0.00166957,-0.002357468,0.000900038,0.0186411,0.00110556,0.00125108,0.00125108,-0.000264501,0.000852089,0.000289851,0.000289851,-2.02462,0.71074,1.60346,37.5494,1.77189,1.00893,0,0,0.001863563,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,14,5.88,3.811,0.463,-0.456,337.7,0.015404106,0.00146977,0.000410571,0.000857089,0.0157529,0.00109011,0.000985842,0.000985842,-0.000470481,0.000836373,0.0001873,0.0001873,-2.03248,0.70782,1.60177,37.7824,1.77602,1.01268,0,0,0.001880152,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
330,15,5.88,3.804,0.462,-0.457,352.6,0.024888208,0.001997184,-0.000762195,0.001002289,0.0256712,0.00127398,0.00153809,0.00153809,-0.00079058,0.000983606,0.000192618,0.000192618,-2.03453,0.70582,1.60009,37.80472,1.77587,1.01345,0,0,0.001888039,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,0,5.88,3.87,0.475,-0.617,7.5,0.017680309,0.001288943,-0.001005772,0.000613914,0.0171372,0.000773852,0.00103079,0.00103079,-0.00038247,0.000595975,0.000147324,0.000147324,-1.8582,0.50506,1.36192,26.77265,1.43845,0.89394,0,0,0.001460737,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,1,5.88,3.882,0.475,-0.617,22.2,0.015797307,0.001217848,0.002095227,0.000898238,0.0150383,0.00075154,0.000958301,0.000958301,0.000624702,0.000575924,0.000689306,0.000689306,-1.8582,0.50506,1.36192,26.77265,1.43845,0.89394,0,0,0.001446712,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,2,5.88,3.907,0.479,-0.615,37.1,0.008142926,0.000679832,0.000515818,0.000381213,0.00826041,0.000447063,0.000512158,0.000512158,0.000946232,0.000360115,0.000125062,0.000125062,-1.84947,0.51017,1.36456,26.56929,1.43738,0.89088,0,0,0.001423719,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,3,5.88,3.933,0.484,-0.613,52.1,0.007070367,0.000678268,0.001287585,0.000404294,0.00711554,0.000434136,0.000521127,0.000521127,0.00218689,0.000363468,0.000177044,0.000177044,-1.83811,0.51594,1.36721,26.29757,1.43511,0.88671,0,0,0.001400427,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,4,5.88,3.955,0.487,-0.611,67.1,0.007446033,0.000700476,0.00212579,0.000421824,0.00721004,0.000452899,0.000534368,0.000534368,0.00193501,0.000373343,0.000196342,0.000196342,-1.83199,0.52026,1.36987,26.17288,1.43505,0.88462,0,0,0.00138091,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,5,5.88,3.974,0.491,-0.609,82.2,0.006585013,0.000570549,9.44E-05,0.000414765,0.00562898,0.000453882,0.000345713,0.000345713,0.000174873,0.00037037,0.000186698,0.000186698,-1.82326,0.52525,1.37253,25.97966,1.43379,0.88142,0,0,0.001365255,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,6,5.88,3.988,0.493,-0.608,97.2,0.00269384,0.000401166,0.000205778,0.000341122,0.00252997,0.000302667,0.0002633,0.0002633,0.000499582,0.000267338,0.000211884,0.000211884,-1.81889,0.52773,1.37386,25.88426,1.43314,0.8798,0,0,0.001352694,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,7,5.88,4.002,0.495,-0.607,112.3,0.003158132,0.000899672,0.00054239,0.000851136,0.0034788,0.000618552,0.000653302,0.000653302,0.00184053,0.000545203,0.000653595,0.000653595,-1.81452,0.5302,1.3752,25.78966,1.43248,0.87817,0,0,0.001340253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,8,5.88,4.002,0.495,-0.607,247.7,0.003207395,0.000687024,-0.001500562,0.000651806,0.00334122,0.000564173,0.00039206,0.00039206,-0.00130156,0.000504188,0.000413092,0.000413092,-1.81452,0.5302,1.3752,25.78966,1.43248,0.87817,0,0,0.001340253,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,9,5.88,3.988,0.493,-0.608,262.8,0.003598984,0.000436812,-0.00126432,0.000308212,0.00346829,0.000332801,0.000282928,0.000282928,-0.00107212,0.000288771,0.00010773,0.00010773,-1.81889,0.52773,1.37386,25.88426,1.43314,0.8798,0,0,0.001352694,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,10,5.88,3.974,0.491,-0.609,277.8,0.004560865,0.000494146,-0.000266741,0.00031433,0.00451968,0.0003623,0.000336034,0.000336034,-0.00016195,0.000305568,7.37E-05,7.37E-05,-1.82326,0.52525,1.37253,25.97966,1.43379,0.88142,0,0,0.001365255,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,11,5.88,3.955,0.487,-0.611,292.9,0.005664219,0.000671708,-0.000845144,0.000368208,0.00588689,0.000447632,0.000500816,0.000500816,-0.000874734,0.000368208,0.00008.81848,0.00008.81848,-1.83199,0.52026,1.36987,26.17288,1.43505,0.88462,0,0,0.00138091,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,12,5.88,3.933,0.484,-0.613,307.9,0.008396638,0.000860691,-0.000817783,0.000550685,0.00836176,0.000570067,0.000644835,0.000644835,-0.00123695,0.000457188,0.000306974,0.000306974,-1.83811,0.51594,1.36721,26.29757,1.43511,0.88671,0,0,0.001400427,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,13,5.88,3.907,0.479,-0.615,322.9,0.010300985,0.000866313,-0.002505463,0.000433894,0.0104055,0.000503896,0.000704689,0.000704689,-0.00235365,0.000402244,0.000162678,0.000162678,-1.84947,0.51017,1.36456,26.56929,1.43738,0.89088,0,0,0.001423719,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,14,5.88,3.882,0.475,-0.617,337.8,0.013621228,0.001024142,-0.002117825,0.000461608,0.0138064,0.000567397,0.000852601,0.000852601,-0.00178793,0.000438644,0.000143782,0.000143782,-1.8582,0.50506,1.36192,26.77265,1.43845,0.89394,0,0,0.001446712,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
331,15,5.88,3.87,0.475,-0.617,352.5,0.015204789,0.001121973,0.000435387,0.000502611,0.0156086,0.000610174,0.000941547,0.000941547,-0.000585496,0.00046319,0.000195123,0.000195123,-1.8582,0.50506,1.36192,26.77265,1.43845,0.89394,0,0,0.001460737,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,0,5.88,3.982,0.5,-0.872,7.7,0.009940887,0.000891347,0.000780802,0.000431219,0.0107544,0.000538942,0.000709958,0.000709958,0.000900964,0.000419922,0.000098058,0.000098058,-1.58469,0.30301,1.07917,17.32627,1.06678,0.74051,0,0,0.00102678,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,1,5.88,3.916,0.484,-0.89,22.4,0.008773012,0.000968358,0.001383424,0.000392705,0.00914824,0.000456307,0.000854108,0.000854108,0.00148049,0.000356546,0.000164598,0.000164598,-1.60425,0.27611,1.06263,17.69421,1.04889,0.74093,0,0,0.001049914,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,2,5.88,3.934,0.484,-0.888,36.8,0.005462826,0.000491076,0.000522449,0.000283305,0.00562549,0.000326258,0.000367031,0.000367031,0.000443339,0.000263785,0.000103339,0.000103339,-1.60587,0.27746,1.06445,17.7374,1.05119,0.74189,0,0,0.001036931,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,3,5.88,3.961,0.489,-0.881,51.9,0.00406719,0.000456076,0.001410736,0.000295444,0.00484716,0.000324344,0.000320634,0.000320634,0.00110431,0.000269918,0.00012013,0.00012013,-1.60095,0.28683,1.07085,17.64877,1.05849,0.74255,0,0,0.0010262,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,4,5.88,3.98,0.492,-0.877,67,0.0031585,0.000321286,0.0005469,0.000199186,0.00295526,0.000216381,0.000237495,0.000237495,0.000794463,0.000188419,6.46E-05,6.46E-05,-1.59779,0.29231,1.07454,17.59276,1.06258,0.74277,0,0,0.001017302,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,5,5.88,3.994,0.494,-0.874,82.1,0.001517337,0.000244127,0.000433154,0.000204329,0.00207128,0.00020886,0.000126394,0.000126394,0.000632798,0.000189749,7.58E-05,7.58E-05,-1.59592,0.2962,1.07732,17.56329,1.06566,0.74305,0,0,0.00101067,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,6,5.88,4.003,0.495,-0.871,97.1,0.001428761,0.000331479,0.001142808,0.000302815,0.0015092,0.000295972,0.000149261,0.000149261,0.000361457,0.00028473,0.000103081,0.000103081,-1.59616,0.29918,1.0801,17.58142,1.06891,0.74388,0,0,0.001007287,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,7,5.88,4.011,0.497,-0.869,112.2,0.001111553,0.000328206,-0.000162773,0.000319515,0.000933253,0.000286562,0.000160005,0.000160005,0.000414779,0.000269269,0.000172001,0.000172001,-1.59347,0.30237,1.08197,17.53092,1.07081,0.74365,0,0,0.001004439,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,8,5.88,4.011,0.497,-0.869,247.8,0.001117661,0.000441074,-0.000528786,0.000394281,0.00142185,0.000379614,0.000224587,0.000224587,-0.000507805,0.000342004,0.000196191,0.000196191,-1.59347,0.30237,1.08197,17.53092,1.07081,0.74365,0,0,0.001004439,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,9,5.88,4.003,0.495,-0.871,262.9,0.001236699,0.000210021,-0.000625131,0.000150312,0.00118342,0.000162444,0.000133119,0.000133119,-0.000427508,0.000146299,3.45E-05,3.45E-05,-1.59616,0.29918,1.0801,17.58142,1.06891,0.74388,0,0,0.001007287,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,10,5.88,3.994,0.494,-0.874,277.9,0.001734778,0.000270777,-0.000529304,0.000170377,0.00177133,0.000162012,0.000216962,0.000216962,-0.000407035,0.000140267,0.000096714,0.000096714,-1.59592,0.2962,1.07732,17.56329,1.06566,0.74305,0,0,0.00101067,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,11,5.88,3.98,0.492,-0.877,293,0.003336752,0.000476561,-0.000844185,0.000313211,0.00386276,0.000337362,0.000336596,0.000336596,-0.000925493,0.000281896,0.000136512,0.000136512,-1.59779,0.29231,1.07454,17.59276,1.06258,0.74277,0,0,0.001017302,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,12,5.88,3.961,0.489,-0.881,308.1,0.003201529,0.000322543,0.000216046,0.000202661,0.00295192,0.000221304,0.000234646,0.000234646,4.56E-05,0.000183835,8.53E-05,8.53E-05,-1.60095,0.28683,1.07085,17.64877,1.05849,0.74255,0,0,0.0010262,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,13,5.88,3.934,0.484,-0.888,323.2,0.00641408,0.000533404,-0.001458199,0.000273979,0.0061077,0.000311386,0.00043308,0.00043308,-0.00132193,0.000250916,0.000110025,0.000110025,-1.60587,0.27746,1.06445,17.7374,1.05119,0.74189,0,0,0.001036931,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,14,5.88,3.916,0.484,-0.89,337.6,0.008906896,0.000624709,-0.000240517,0.000316002,0.00846051,0.000336635,0.000526249,0.000526249,-0.000338179,0.000259753,0.00017996,0.00017996,-1.60425,0.27611,1.06263,17.69421,1.04889,0.74093,0,0,0.001049914,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
332,15,5.88,3.982,0.5,-0.872,352.3,0.010830309,0.001055004,0.000199579,0.000584148,0.010689,0.000491253,0.000933651,0.000933651,0.000556898,0.00038406,0.000440144,0.000440144,-1.58469,0.30301,1.07917,17.32627,1.06678,0.74051,0,0,0.00102678,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,0,5.88,3.966,0.497,-1.462,22.9,0.003894948,0.000391389,0.000261333,0.000194836,0.00408942,0.000264649,0.000288351,0.000288351,0.000246937,0.000193032,0.000026449,0.000026449,-1.18911,0.03747,0.68613,9.8123,0.58718,0.51343,0,0,0.000629326,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,1,5.88,3.97,0.492,-1.429,36.5,0.00264957,0.000225938,0.000264237,0.000138561,0.00209831,0.000166035,0.000153233,0.000153233,0.000222497,0.000122581,6.46E-05,6.46E-05,-1.21436,0.0422,0.70195,10.2101,0.60314,0.52355,0,0,0.000637651,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,2,5.88,3.983,0.494,-1.418,51.7,0.001493729,0.000176478,0.000266585,0.000115416,0.00160159,0.000140089,0.00010733,0.00010733,0.000362656,0.000107735,4.14E-05,4.14E-05,-1.21844,0.04713,0.70734,10.24591,0.61089,0.52743,0,0,0.000638151,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,3,5.88,3.998,0.496,-1.412,66.9,0.000636342,0.000102488,0.000313093,7.95E-05,0.000686742,7.80E-05,0.000066481,0.000066481,0.000139998,5.94E-05,5.29E-05,5.29E-05,-1.21953,0.05067,0.71031,10.24081,0.61568,0.52962,0,0,0.000635237,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,4,5.88,4.006,0.498,-1.408,82.1,0.001055956,0.000216386,0.000330617,0.000159779,0.00114235,0.000198345,8.65E-05,8.65E-05,0.000185718,0.000157107,2.91E-05,2.91E-05,-1.2194,0.05364,0.7123,10.21935,0.61928,0.53112,0,0,0.000634961,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,5,5.88,4.009,0.498,-1.399,97.1,0.000218191,0.000116682,-6.58E-05,8.26E-05,0.000262055,8.66E-05,7.82E-05,7.82E-05,-8.74E-05,7.84E-05,2.61E-05,2.61E-05,-1.22475,0.05631,0.71681,10.29483,0.62471,0.53411,0,0,0.000637718,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,6,5.88,4.019,0.5,-1.399,247.6,0.001978151,0.000924503,-0.001775218,0.000925048,0.00124618,0.000921643,0.000072664,0.000072664,-0.00124618,0.000921643,7.93E-05,7.93E-05,-1.22221,0.05812,0.71681,10.24,0.62589,0.53426,0,0,0.000634492,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,7,5.88,4.006,0.498,-1.408,277.9,0.000592991,0.000139677,0.000131583,9.62E-05,0.00068254,0.000117014,0.000076271,0.000076271,-2.80E-05,0.000092066,2.80E-05,2.80E-05,-1.2194,0.05364,0.7123,10.21935,0.61928,0.53112,0,0,0.000634961,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,8,5.88,3.998,0.496,-1.412,293.1,0.000821124,0.000126555,-0.000131624,8.70E-05,0.000696519,0.000106606,6.82E-05,6.82E-05,-0.000200412,8.00E-05,3.42E-05,3.42E-05,-1.21953,0.05067,0.71031,10.24081,0.61568,0.52962,0,0,0.000635237,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,9,5.88,3.983,0.494,-1.418,308.3,0.00095159,0.00018441,-0.000105154,8.94E-05,0.000806408,0.000135993,0.000124551,0.000124551,-0.00014624,8.34E-05,3.22E-05,3.22E-05,-1.21844,0.04713,0.70734,10.24591,0.61089,0.52743,0,0,0.000638151,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,10,5.88,3.97,0.492,-1.429,323.5,0.002394078,0.000326036,-0.000316556,0.000170554,0.00173621,0.000164967,0.000281221,0.000281221,-0.000324045,0.00010923,0.000130986,0.000130986,-1.21436,0.0422,0.70195,10.2101,0.60314,0.52355,0,0,0.000637651,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,11,5.88,3.966,0.497,-1.462,337.1,0.006285818,0.00076102,-0.002089736,0.000471376,0.00584651,0.000338519,0.000681584,0.000681584,-0.00140581,0.000254275,0.000396913,0.000396913,-1.18911,0.03747,0.68613,9.8123,0.58718,0.51343,0,0,0.000629326,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
333,12,5.88,3.966,0.497,-1.462,337.1,0.005218698,0.00076102,-0.001971847,0.000471376,0.00584651,0.000338519,0.000681584,0.000681584,-0.00140581,0.000254275,0.000396913,0.000396913,-1.18911,0.03747,0.68613,9.8123,0.58718,0.51343,0,0,0.000629326,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203
334,0,7.383,3.167,0.363,-0.210832279,7.5,0.04897677,0.001669281,-0.002207759,0.002204768,0.04685,0.00152,0.00069,0.00056,0.00342,0.00197,0.00018,0.00099,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,1,7.383,3.167,0.363,-0.210832279,22.5,0.042355688,0.001601531,-0.004780947,0.001927693,0.043,0.00145,0.00054,0.00068,0.00099,0.00178,0.00061,0.00074,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,2,7.383,3.167,0.363,-0.210832279,37.5,0.039856448,0.00161623,0.005271146,0.001790112,0.0412,0.00141,0.00024,0.00079,0.00615,0.00173,0.00042,0.00046,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,3,7.383,3.167,0.363,-0.210832279,52.5,0.039292661,0.001713272,0.004339666,0.001864886,0.03692,0.00133,0.00108,0.00046,0.0036,0.00167,0.00083,0.00021,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,4,7.383,3.167,0.363,-0.210832279,67.5,0.034188676,0.001321893,0.007820446,0.001670269,0.03529,0.00125,0.00037,0.00043,0.00604,0.00157,0.00018,0.00057,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,5,7.383,3.167,0.363,-0.210832279,82.5,0.029975501,0.001430035,0.004288951,0.001569235,0.02995,0.00115,0.00085,0.00029,0.00423,0.00145,0.0006,0.00017,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,6,7.383,3.167,0.363,-0.210832279,97.5,0.025465371,0.001300961,0.008190595,0.001534731,0.02703,0.00107,0.00074,0.00037,0.00971,0.00135,0.00029,0.00073,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,7,7.383,3.167,0.363,-0.210832279,112.5,0.022180433,0.001041777,0.004959836,0.001287866,0.02304,0.00097,0.00028,0.00038,0.0049,0.00125,0.00012,0.00031,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,8,7.383,3.167,0.363,-0.210832279,127.5,0.022676832,0.001243262,0.007651986,0.001335403,0.02258,0.00096,0.00079,0.00049,0.00559,0.00123,0.00052,0.00011,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,9,7.383,3.167,0.363,-0.210832279,142.5,0.021588025,0.001033683,-0.000276188,0.001298653,0.02119,0.00094,0.00043,0.00033,0.00324,0.00119,0.00052,0.00044,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,10,7.383,3.167,0.363,-0.210832279,157.5,0.020907557,0.001056788,-0.00115995,0.001275813,0.02063,0.00092,0.00052,4.00E-05,0.00069,0.00119,0.0004,0.00046,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,11,7.383,3.167,0.363,-0.210832279,172.5,0.018705251,0.000988383,0.001278564,0.00133154,0.01966,0.00088,0.00045,0.00027,0.00236,0.00123,0.00051,0.00033,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,12,7.383,3.167,0.363,-0.210832279,187.5,0.020499589,0.001055888,-0.001644433,0.001275813,0.0212,0.00093,0.00014,0.0005,0.00011,0.00106,0.00016,0.00071,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,13,7.383,3.167,0.363,-0.210832279,202.5,0.021241488,0.000990202,-0.003086169,0.001422006,0.02104,0.00093,0.00023,0.00034,-0.00108,0.00114,0.00085,0.00038,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,14,7.383,3.167,0.363,-0.210832279,217.5,0.021075222,0.001220246,-0.000127433,0.001306484,0.02064,0.00093,0.00014,0.00079,-0.00305,0.00115,0.00037,0.00062,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,15,7.383,3.167,0.363,-0.210832279,232.5,0.019241173,0.0009996,-0.004644253,0.001456022,0.02057,0.00094,0.00028,0.00034,-0.00423,0.00116,0.00027,0.00088,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,16,7.383,3.167,0.363,-0.210832279,247.5,0.021669566,0.001145426,-0.005480736,0.001531013,0.02456,0.00104,0.00027,0.00048,-0.00502,0.00128,0.00084,0.00045,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,17,7.383,3.167,0.363,-0.210832279,262.5,0.028003488,0.001265701,-0.005914727,0.001603122,0.02719,0.00108,0.00066,0.00032,-0.00707,0.00134,0.00088,0.00012,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
334,18,7.383,3.167,0.363,-0.210832279,277.5,0.028953091,0.001332554,-0.004786747,0.001476787,0.02885,0.00114,0.00069,7.00E-05,-0.0061,0.0014,0.00047,0.00038,-2.50349,1.25017,2.1097,109.16293,3.02229,1.45104,0,0,0.005421722,E12-06-114 Hall A,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.252002
